comp,year,discp,seg,skname,nat,elen,eles,lvl,bl,dg,ur,ue,we,iv,ele,bv,goe,goej1,goej2,goej3,goej4,goej5,goej6,goej7,goej8,goej9,ets
wc,2018,0,0,Alexander MAJOROV,SWE,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,0,1,1,1,1,1,0,1,1,3.93
wc,2018,0,0,Kazuki TOMONO,JPN,1,4S,-,0,0,0,0,0,0,4S,10.50,0.23,0,-2,1,-2,1,0,1,1,1,10.73
wc,2018,0,0,Kazuki TOMONO,JPN,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.60,0,0,1,1,1,1,1,1,2,10.20
wc,2018,0,0,Kazuki TOMONO,JPN,3,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.43,0,1,0,1,1,1,1,1,1,3.43
wc,2018,0,0,Kazuki TOMONO,JPN,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.64,2,1,2,1,1,1,0,1,2,3.94
wc,2018,0,0,Kazuki TOMONO,JPN,5,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.29,0,1,0,1,1,0,1,1,0,3.49
wc,2018,0,0,Kazuki TOMONO,JPN,6,3A,-,1,0,0,0,0,0,3A,9.35,0.86,1,0,1,1,1,0,2,1,1,10.21
wc,2018,0,0,Kazuki TOMONO,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.57,1,1,2,1,1,1,1,1,2,4.07
wc,2018,0,0,Paul FENTZ,GER,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,1.43,1,1,2,2,2,0,1,1,2,16.03
wc,2018,0,0,Paul FENTZ,GER,2,3A,-,0,0,0,0,0,0,3A,8.50,1.71,1,2,2,1,2,0,2,2,3,10.21
wc,2018,0,0,Paul FENTZ,GER,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,2,1,1,0,1,1,1,1,3.70
wc,2018,0,0,Paul FENTZ,GER,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,1,2,1,1,0,1,1,1,3.80
wc,2018,0,0,Paul FENTZ,GER,5,3Lz,-,1,0,0,0,0,0,3Lz,6.60,-0.70,-1,-2,-2,-2,0,-1,0,-1,1,5.90
wc,2018,0,0,Paul FENTZ,GER,6,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,0.21,0,0,0,1,1,0,1,0,2,2.81
wc,2018,0,0,Paul FENTZ,GER,7,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.21,0,1,1,0,1,0,0,0,1,3.21
wc,2018,0,0,Dmitri ALIEV,RUS,1,4Lz+3T,-,0,0,1,0,0,0,4Lz<+3T,13.80,-0.17,0,0,-1,0,1,-1,0,0,0,13.63
wc,2018,0,0,Dmitri ALIEV,RUS,2,3T,-,0,0,0,0,0,1,3T*,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00
wc,2018,0,0,Dmitri ALIEV,RUS,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.29,0,0,1,1,0,1,1,2,0,3.09
wc,2018,0,0,Dmitri ALIEV,RUS,4,3A,-,1,0,0,0,0,0,3A,9.35,0.14,0,0,0,0,1,0,1,0,0,9.49
wc,2018,0,0,Dmitri ALIEV,RUS,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.79,0,1,1,2,2,2,1,2,2,3.79
wc,2018,0,0,Dmitri ALIEV,RUS,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.50,2,2,2,2,3,2,2,3,2,5.40
wc,2018,0,0,Dmitri ALIEV,RUS,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.71,1,1,2,2,2,1,1,2,1,4.21
wc,2018,0,0,Keiji TANAKA,JPN,1,4S,-,0,0,0,0,0,0,4S,10.50,0.57,0,-1,1,1,1,0,0,1,1,11.07
wc,2018,0,0,Keiji TANAKA,JPN,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.90,1,1,1,1,2,1,2,2,1,10.50
wc,2018,0,0,Keiji TANAKA,JPN,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.50,1,1,1,1,1,1,0,1,1,3.30
wc,2018,0,0,Keiji TANAKA,JPN,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.14,0,0,1,1,-1,0,0,0,1,3.14
wc,2018,0,0,Keiji TANAKA,JPN,5,2A,-,1,0,0,0,0,0,2A,3.63,0.36,0,0,1,1,1,0,1,1,1,3.99
wc,2018,0,0,Keiji TANAKA,JPN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.86,2,1,2,2,2,1,1,2,2,4.16
wc,2018,0,0,Keiji TANAKA,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.50,0,1,1,1,1,1,1,1,2,4.00
wc,2018,0,0,Max AARON,USA,1,4S,-,0,0,0,0,0,0,4S,10.50,-2.86,-2,-3,-2,-3,-3,-2,-2,-1,-2,7.64
wc,2018,0,0,Max AARON,USA,2,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,0.60,0,0,1,1,2,0,2,1,1,10.90
wc,2018,0,0,Max AARON,USA,3,FCSp,2,0,0,0,0,0,0,FCSp2,2.30,0.36,0,1,0,1,1,1,1,1,0,2.66
wc,2018,0,0,Max AARON,USA,4,3A,-,1,0,0,0,0,0,3A,9.35,-1.14,-1,-2,0,-2,-1,-2,-1,-1,0,8.21
wc,2018,0,0,Max AARON,USA,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.43,0,1,1,1,1,1,1,1,0,3.43
wc,2018,0,0,Max AARON,USA,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.64,1,1,2,1,1,1,2,1,2,3.94
wc,2018,0,0,Max AARON,USA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.71,1,1,3,1,2,1,2,1,2,4.21
wc,2018,0,0,Romain PONSART,FRA,1,4T,-,0,0,0,0,0,0,4T,10.30,-1.37,0,-2,-2,-1,-2,-1,-1,-1,1,8.93
wc,2018,0,0,Romain PONSART,FRA,2,3A,-,0,0,0,0,0,0,3A,8.50,1.71,1,2,2,2,2,1,1,2,2,10.21
wc,2018,0,0,Romain PONSART,FRA,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,2,1,1,1,1,1,1,1,3.70
wc,2018,0,0,Romain PONSART,FRA,4,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.00,0,-1,0,-1,1,0,0,0,1,11.33
wc,2018,0,0,Romain PONSART,FRA,5,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.64,2,2,0,2,1,1,1,1,1,3.24
wc,2018,0,0,Romain PONSART,FRA,6,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.21,0,0,1,1,1,0,0,0,2,3.21
wc,2018,0,0,Romain PONSART,FRA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.50,1,1,1,1,2,1,1,1,1,4.00
wc,2018,0,0,Michal BREZINA,CZE,1,4S,-,0,0,0,0,0,0,4S,10.50,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.50
wc,2018,0,0,Michal BREZINA,CZE,2,3A,-,0,0,0,0,0,0,3A,8.50,1.43,1,1,1,2,2,1,1,2,2,9.93
wc,2018,0,0,Michal BREZINA,CZE,3,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.64,1,2,2,2,1,1,1,1,1,3.24
wc,2018,0,0,Michal BREZINA,CZE,4,CCSp,3,0,0,0,0,0,0,CCSp3,2.80,0.50,1,1,1,1,1,0,1,1,1,3.30
wc,2018,0,0,Michal BREZINA,CZE,5,3F+2T,-,1,0,0,0,0,0,3F+2T,7.26,0.70,1,1,1,1,1,1,1,1,1,7.96
wc,2018,0,0,Michal BREZINA,CZE,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.86,2,2,3,2,2,1,1,2,1,4.16
wc,2018,0,0,Michal BREZINA,CZE,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.64,1,1,2,1,1,2,1,1,2,4.14
wc,2018,0,0,Matteo RIZZO,ITA,1,3A,-,0,0,0,0,0,0,3A,8.50,1.29,1,2,2,1,2,1,1,1,1,9.79
wc,2018,0,0,Matteo RIZZO,ITA,2,3F,-,0,0,0,0,0,0,3F,5.30,-1.30,-2,-2,-2,-2,-1,-3,0,-2,-2,4.00
wc,2018,0,0,Matteo RIZZO,ITA,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.01,-1,-2,-1,0,-1,1,1,1,0,3.21
wc,2018,0,0,Matteo RIZZO,ITA,4,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,0.60,0,1,1,1,1,0,1,1,1,11.93
wc,2018,0,0,Matteo RIZZO,ITA,5,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.31,-1,-1,1,1,1,1,1,0,1,3.31
wc,2018,0,0,Matteo RIZZO,ITA,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.64,1,1,2,1,2,1,2,1,1,3.94
wc,2018,0,0,Matteo RIZZO,ITA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.79,1,0,2,1,2,1,2,2,2,4.29
wc,2018,0,0,Brendan KERRY,AUS,1,4T,-,0,0,0,0,0,0,4T,10.30,-1.71,-3,-1,-2,-2,-2,-1,-1,-1,-1,8.59
wc,2018,0,0,Brendan KERRY,AUS,2,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,0.30,1,1,1,0,0,0,0,0,2,10.60
wc,2018,0,0,Brendan KERRY,AUS,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.36,1,0,1,1,0,1,0,1,1,3.56
wc,2018,0,0,Brendan KERRY,AUS,4,3A,-,1,0,0,0,0,0,3A,9.35,-1.86,-2,-1,-2,-2,-2,-2,-2,-2,-1,7.49
wc,2018,0,0,Brendan KERRY,AUS,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.57,2,1,2,1,1,0,1,1,1,3.87
wc,2018,0,0,Brendan KERRY,AUS,6,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.43,1,1,1,1,1,0,0,1,2,3.03
wc,2018,0,0,Brendan KERRY,AUS,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.21,0,-1,1,1,0,0,0,1,1,3.71
wc,2018,0,0,Daniel SAMOHIN,ISR,1,4T+3T,-,0,0,0,0,0,0,4T+3T,14.60,-1.03,-1,-1,-1,-1,-1,0,0,-1,-1,13.57
wc,2018,0,0,Daniel SAMOHIN,ISR,2,4S,-,0,0,0,0,0,0,4S,10.50,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.50
wc,2018,0,0,Daniel SAMOHIN,ISR,3,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,0,0,2,1,1,1,1,1,1,3.93
wc,2018,0,0,Daniel SAMOHIN,ISR,4,3A,-,1,0,0,0,0,0,3A,9.35,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.35
wc,2018,0,0,Daniel SAMOHIN,ISR,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.71,1,1,2,1,2,1,1,2,2,4.01
wc,2018,0,0,Daniel SAMOHIN,ISR,6,FCSp,2,0,0,0,0,0,0,FCSp2,2.30,-0.17,0,-2,-1,-1,0,0,-1,-1,0,2.13
wc,2018,0,0,Daniel SAMOHIN,ISR,7,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,-0.04,-1,0,0,1,0,0,-2,0,0,2.96
wc,2018,0,0,Julian Zhi Jie YEE,MAS,1,3A,-,0,0,0,0,0,0,3A,8.50,-0.86,0,-1,-2,-1,-1,-1,0,-1,-1,7.64
wc,2018,0,0,Julian Zhi Jie YEE,MAS,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,0.40,1,0,1,1,1,1,0,0,0,6.40
wc,2018,0,0,Julian Zhi Jie YEE,MAS,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.07,0,1,0,0,0,0,0,1,0,3.27
wc,2018,0,0,Julian Zhi Jie YEE,MAS,4,3F+3T,-,1,0,0,0,0,0,3F+3T,10.56,0.50,1,0,1,1,1,0,1,1,0,11.06
wc,2018,0,0,Julian Zhi Jie YEE,MAS,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.29,1,0,1,1,1,0,0,0,1,3.29
wc,2018,0,0,Julian Zhi Jie YEE,MAS,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.57,2,2,1,1,1,0,1,1,1,3.87
wc,2018,0,0,Julian Zhi Jie YEE,MAS,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.36,1,1,1,1,1,0,0,1,0,3.86
wc,2018,0,0,Phillip HARRIS,GBR,1,3A,-,0,0,0,0,0,0,3A,8.50,0.14,0,0,0,0,1,0,0,0,2,8.64
wc,2018,0,0,Phillip HARRIS,GBR,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,-1.60,-2,-2,-3,-3,-2,-2,-2,-3,-1,8.00
wc,2018,0,0,Phillip HARRIS,GBR,3,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.64,1,2,1,2,2,1,1,1,1,3.64
wc,2018,0,0,Phillip HARRIS,GBR,4,CCSp,2,0,0,0,0,0,0,CCSp2,2.30,-0.13,0,-1,0,0,-1,-1,-1,0,0,2.17
wc,2018,0,0,Phillip HARRIS,GBR,5,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.60,-1,1,1,1,1,1,0,1,1,7.20
wc,2018,0,0,Phillip HARRIS,GBR,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.36,1,2,1,1,1,0,0,0,1,2.96
wc,2018,0,0,Phillip HARRIS,GBR,7,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.13,1,0,1,-1,-1,0,-1,1,1,3.13
wc,2018,0,0,Slavik HAYRAPETYAN,ARM,1,3A,-,0,0,0,0,0,0,3A,8.50,0.71,0,0,1,1,1,0,1,1,2,9.21
wc,2018,0,0,Slavik HAYRAPETYAN,ARM,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-1.50,-3,-2,-3,-2,-2,-2,-2,-2,-2,4.50
wc,2018,0,0,Slavik HAYRAPETYAN,ARM,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.14,-1,0,0,1,0,0,0,1,1,3.34
wc,2018,0,0,Slavik HAYRAPETYAN,ARM,4,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.29,1,0,1,1,1,0,0,1,0,2.89
wc,2018,0,0,Slavik HAYRAPETYAN,ARM,5,3S+3T,-,1,0,0,0,0,0,3S+3T,9.57,0.70,1,1,1,1,1,0,1,1,2,10.27
wc,2018,0,0,Slavik HAYRAPETYAN,ARM,6,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.36,1,-1,1,1,1,1,0,1,0,3.86
wc,2018,0,0,Slavik HAYRAPETYAN,ARM,7,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.07,0,0,0,1,1,0,0,0,-1,3.07
wc,2018,0,0,Donovan CARRILLO,MEX,1,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.50,1,1,1,1,1,0,0,1,0,10.10
wc,2018,0,0,Donovan CARRILLO,MEX,2,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.43,1,1,0,1,1,1,0,1,1,3.43
wc,2018,0,0,Donovan CARRILLO,MEX,3,2A,-,0,0,0,0,0,0,2A,3.30,0.43,1,1,1,1,1,0,1,0,1,3.73
wc,2018,0,0,Donovan CARRILLO,MEX,4,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.71,1,2,2,1,2,2,1,1,1,4.21
wc,2018,0,0,Donovan CARRILLO,MEX,5,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.50,1,0,1,0,1,1,1,-1,1,7.10
wc,2018,0,0,Donovan CARRILLO,MEX,6,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.06,0,0,0,-1,-1,1,-1,1,1,3.26
wc,2018,0,0,Donovan CARRILLO,MEX,7,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,1,1,1,1,1,0,1,1,3.80
wc,2018,0,0,Nam NGUYEN,CAN,1,4S,-,0,0,0,0,0,0,4S,10.50,-1.89,-2,-2,-1,-2,-1,-3,-1,-2,-1,8.61
wc,2018,0,0,Nam NGUYEN,CAN,2,4T+COMBO,-,0,0,0,0,0,0,4T+COMBO,10.30,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.30
wc,2018,0,0,Nam NGUYEN,CAN,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.07,0,1,1,0,0,0,-1,0,0,3.27
wc,2018,0,0,Nam NGUYEN,CAN,4,3A,-,1,0,0,0,0,0,3A,9.35,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.35
wc,2018,0,0,Nam NGUYEN,CAN,5,CSSp,2,0,0,0,0,0,0,CSSp2,2.30,0.29,0,0,1,1,1,0,0,1,2,2.59
wc,2018,0,0,Nam NGUYEN,CAN,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.50,1,1,1,1,1,0,1,1,1,3.10
wc,2018,0,0,Nam NGUYEN,CAN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,0,0,1,1,2,0,1,1,2,3.93
wc,2018,0,0,Morisi KVITELASHVILI,GEO,1,3A,-,0,0,0,0,0,0,3A,8.50,-2.29,-3,-3,-3,-2,-2,-2,-2,-2,-2,6.21
wc,2018,0,0,Morisi KVITELASHVILI,GEO,2,4S,-,0,0,0,0,0,0,4S,10.50,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,6.50
wc,2018,0,0,Morisi KVITELASHVILI,GEO,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.14,0,1,0,1,0,0,0,1,0,3.34
wc,2018,0,0,Morisi KVITELASHVILI,GEO,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.36,0,0,-3,2,1,1,1,1,1,3.36
wc,2018,0,0,Morisi KVITELASHVILI,GEO,5,4T+COMBO,-,1,0,0,0,0,0,4T+COMBO,11.33,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,7.33
wc,2018,0,0,Morisi KVITELASHVILI,GEO,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.57,1,1,2,1,1,0,1,2,1,3.87
wc,2018,0,0,Morisi KVITELASHVILI,GEO,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,1,0,1,1,1,0,1,1,1,3.93
wc,2018,0,0,Stephane WALKER,SUI,1,3A,-,0,0,0,0,0,0,3A,8.50,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,5.50
wc,2018,0,0,Stephane WALKER,SUI,2,3Lz+3T,-,0,0,1,0,0,0,3Lz+3T<,9.00,-0.90,-1,-1,-2,-1,-1,-1,-2,-1,-2,8.10
wc,2018,0,0,Stephane WALKER,SUI,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.43,1,1,1,1,1,0,1,1,0,3.63
wc,2018,0,0,Stephane WALKER,SUI,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.71,2,1,2,1,2,1,2,1,1,4.01
wc,2018,0,0,Stephane WALKER,SUI,5,3Lo,-,1,0,0,0,0,0,3Lo,5.61,-0.10,0,-1,1,1,0,0,-1,0,-2,5.51
wc,2018,0,0,Stephane WALKER,SUI,6,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.29,0,-1,1,2,1,1,0,0,1,3.29
wc,2018,0,0,Stephane WALKER,SUI,7,CCoSp,2,0,0,0,0,0,0,CCoSp2,2.50,-0.21,-1,-1,0,-1,-2,-1,0,0,-1,2.29
wc,2018,0,0,Burak DEMIRBOGA,TUR,1,3A,-,0,0,0,0,0,0,3A,8.50,0.00,0,0,0,0,0,0,0,0,1,8.50
wc,2018,0,0,Burak DEMIRBOGA,TUR,2,3Lz+3T,-,0,0,0,1,0,0,3Lz+3T,10.30,-0.60,-1,-1,0,-1,-1,-1,-1,-1,0,9.70
wc,2018,0,0,Burak DEMIRBOGA,TUR,3,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,0.36,1,1,0,2,1,0,0,0,2,2.96
wc,2018,0,0,Burak DEMIRBOGA,TUR,4,3F,-,1,0,0,0,0,0,3F,5.83,0.10,0,-1,1,1,0,0,1,0,-1,5.93
wc,2018,0,0,Burak DEMIRBOGA,TUR,5,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.00,0,0,0,0,1,0,0,0,0,2.80
wc,2018,0,0,Burak DEMIRBOGA,TUR,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.14,1,0,0,1,0,0,-1,0,1,3.44
wc,2018,0,0,Burak DEMIRBOGA,TUR,7,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.21,0,1,1,1,0,0,0,0,1,3.21
wc,2018,0,0,Ivan PAVLOV,UKR,1,3A,-,0,0,0,0,0,0,3A,8.50,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,5.50
wc,2018,0,0,Ivan PAVLOV,UKR,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.40,1,1,0,1,1,0,1,0,0,10.00
wc,2018,0,0,Ivan PAVLOV,UKR,3,CCSp,3,0,0,0,0,0,0,CCSp3,2.80,-0.17,0,-1,-1,1,-1,0,-1,0,-1,2.63
wc,2018,0,0,Ivan PAVLOV,UKR,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.29,1,2,0,1,0,0,0,1,1,3.59
wc,2018,0,0,Ivan PAVLOV,UKR,5,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.00,0,0,-1,1,0,0,0,0,0,6.60
wc,2018,0,0,Ivan PAVLOV,UKR,6,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.29,0,1,0,1,1,0,1,1,0,2.89
wc,2018,0,0,Ivan PAVLOV,UKR,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.14,0,1,1,1,0,0,0,0,0,3.64
wc,2018,0,0,Chih-I TSAO,TPE,1,3A,-,0,0,1,0,0,0,3A<,5.90,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,2.90
wc,2018,0,0,Chih-I TSAO,TPE,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,0.60,1,0,1,1,1,0,1,1,1,10.20
wc,2018,0,0,Chih-I TSAO,TPE,3,CCSp,4,0,0,0,0,0,0,CCSp4,3.20,0.57,1,1,1,2,2,1,1,1,1,3.77
wc,2018,0,0,Chih-I TSAO,TPE,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.36,2,1,0,1,1,0,1,1,0,3.66
wc,2018,0,0,Chih-I TSAO,TPE,5,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.21,1,0,0,0,1,0,1,0,1,3.21
wc,2018,0,0,Chih-I TSAO,TPE,6,3Lz,-,1,0,0,0,0,0,3Lz,6.60,-0.10,-1,-1,0,1,-1,-1,0,1,1,6.50
wc,2018,0,0,Chih-I TSAO,TPE,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.29,0,0,0,1,1,1,0,1,1,3.79
wc,2018,0,0,Larry LOUPOLOVER,AZE,1,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,0.10,0,0,0,1,1,0,0,0,0,10.40
wc,2018,0,0,Larry LOUPOLOVER,AZE,2,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.14,0,1,0,0,-1,0,1,1,0,2.94
wc,2018,0,0,Larry LOUPOLOVER,AZE,3,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,-0.34,-2,-3,-1,-1,-1,-1,-1,-1,0,2.26
wc,2018,0,0,Larry LOUPOLOVER,AZE,4,3F,-,1,0,0,0,0,0,3F,5.83,0.20,0,-2,0,1,1,0,1,0,0,6.03
wc,2018,0,0,Larry LOUPOLOVER,AZE,5,2A,-,1,0,0,0,0,0,2A,3.63,0.14,0,0,1,1,0,0,1,0,0,3.77
wc,2018,0,0,Larry LOUPOLOVER,AZE,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.43,1,1,1,1,1,0,1,0,1,3.03
wc,2018,0,0,Larry LOUPOLOVER,AZE,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.29,0,0,1,0,1,0,1,1,1,3.79
wc,2018,0,0,Abzal RAKIMGALIEV,KAZ,1,3A,-,0,0,0,0,0,0,3A,8.50,0.57,1,0,0,1,1,0,0,1,1,9.07
wc,2018,0,0,Abzal RAKIMGALIEV,KAZ,2,3Lo,-,0,0,0,0,0,0,3Lo,5.10,0.10,-1,0,-1,1,0,0,1,0,1,5.20
wc,2018,0,0,Abzal RAKIMGALIEV,KAZ,3,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.50,1,0,1,1,2,1,1,1,1,4.00
wc,2018,0,0,Abzal RAKIMGALIEV,KAZ,4,3T+COMBO,-,1,0,0,0,0,0,3T+COMBO,4.73,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,2.63
wc,2018,0,0,Abzal RAKIMGALIEV,KAZ,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,-0.01,-1,-1,0,1,0,0,-1,0,1,2.99
wc,2018,0,0,Abzal RAKIMGALIEV,KAZ,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.43,1,0,1,1,2,0,0,1,2,3.03
wc,2018,0,0,Abzal RAKIMGALIEV,KAZ,7,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.07,0,0,0,0,1,0,0,0,1,3.27
wc,2018,0,0,Jinseo KIM,KOR,1,3Lz+3T,-,0,0,0,0,0,0,3Lz+3T,10.30,0.00,0,-1,0,-1,1,0,0,0,2,10.30
wc,2018,0,0,Jinseo KIM,KOR,2,1A,-,0,0,0,0,0,1,1A*,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00
wc,2018,0,0,Jinseo KIM,KOR,3,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.36,1,0,1,1,1,1,0,1,0,3.36
wc,2018,0,0,Jinseo KIM,KOR,4,3Lo,-,1,0,0,0,0,0,3Lo,5.61,-0.30,0,-1,-1,-1,-1,0,0,1,0,5.31
wc,2018,0,0,Jinseo KIM,KOR,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.21,1,0,0,1,1,0,0,1,0,3.21
wc,2018,0,0,Jinseo KIM,KOR,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,0.50,2,1,1,1,1,0,0,0,1,4.40
wc,2018,0,0,Jinseo KIM,KOR,7,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,1,1,1,2,1,1,1,1,3.70
wc,2018,0,0,Nicholas VRDOLJAK,CRO,1,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-0.90,-2,-2,-1,-1,-2,-1,0,-1,-1,5.10
wc,2018,0,0,Nicholas VRDOLJAK,CRO,2,3A,-,0,0,1,0,0,0,3A<,5.90,-3.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,2.90
wc,2018,0,0,Nicholas VRDOLJAK,CRO,3,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,-0.17,-1,-3,-1,0,-1,0,-1,0,0,2.83
wc,2018,0,0,Nicholas VRDOLJAK,CRO,4,3F+3T,-,1,0,0,0,0,0,3F+3T,10.56,0.00,0,-1,0,0,0,0,0,0,0,10.56
